017_t04,027_t04,topic_mu:foreign_policy,topic_mu:horse_race,140_t01,consumer_free_var,fval,150_t04,topic_leisure:foreign_policy,beta:show:fnc,topic_lambda:economy,160_t04,topic_lambda:horse_race,channel_location:fnc,topic_leisure:crime,007_t03,channel_report_var,017_t02,017_t03,060_t02,topic_leisure:economy,050_t04,130_t02,036_t01,100_t01,027_t03,170_t01,060_t01,036_t04,130_t01,beta:info,topic_lambda:foreign_policy,050_t02,beta:channel_sigma:fnc,beta:channel_sigma:msnbc,160_t02,170_t02,consumer_state_var_0,060_t03,050_t03,topic_leisure:horse_race,n_func_evals,channel_location:msnbc,100_t03,170_t03,beta:show:cnn,007_t02,160_t03,027_t02,140_t03,channel_location:cnn,036_t03,150_t03,beta:channel_sigma:cnn,beta:show:msnbc,topic_mu:economy,036_t02,070_t01,beta:channel_mu:msnbc,100_t04,027_t01,110_t04,beta:channel_mu:cnn,zero:news,beta:channel_mu:fnc,topic_mu:crime,topic_lambda:crime,140_t02,007_t04,beta:slant
0.239565184593552,-0.667495050612438,-9.58988363741153,9.97389733723356,0.950258960482472,0.323168832922002,3430.8241759373027,1.28611709199473,0.022786610812231,-4.04815682773969,0.29984382533872,1.02965801897991,0.001977781100837,16.8617950385926,0.01991359,-0.811762608370572,9.27440779399802,-0.312213806616253,-1.23614865788421,-0.486183036054129,0.036149553854956,1.08417925352534,0.446684836152116,1.31224506860085,0.309533890460862,1.13087266983447,0.197598373968255,0.330569697738881,0.52066028305541,-0.210293709091861,3.68018633780272,0.07164989140882,-0.374261967129112,3.55079161876958,3.14826716735776,-0.506697090273786,1.60891498636733,2.74301819506027,0.507408715100173,0.62216036321098,0.52717962027501,0.0,-8.15336014899053,0.52656261057767,0.355419154395769,-5.86700611448194,0.635761885597105,-0.61662055588906,-0.895689576991821,1.82517940909548,-8.05769240972431,-0.308829624183794,0.001144941225153,5.08386896690417,-6.68246155240468,-6.80466958590165,-0.751394987939701,-0.221499926310841,-5.1631952347733,-0.22468719450719,-1.04216636269447,-1.84728664826742,-10.4159674382587,0.57005846418441,-4.71190831010631,5.58226339264457,0.626528502151623,0.48897946993193,-0.72237858312252,-0.230365197304856
0.2193475516606455,-0.6268870555235172,-8.802148261983648,9.01232839387316,1.0263269138934454,0.34004218014846727,5941.461127866773,1.4095732272077806,0.023484917523309123,-4.302710256249722,0.2760827447693461,1.0232656299284497,0.002019617021563581,15.898260345879404,0.019402825383696233,-0.8420239337132355,9.559588544630158,-0.2869343283131086,-1.1188149849048177,-0.5117416821910753,0.03786738130907828,1.1163482398091311,0.45699400991416483,1.3269716471783242,0.329955039377917,1.0350663833054496,0.18151914548314374,0.3598214400228608,0.5266523474189138,-0.19635515271999918,3.3865674760688207,0.06621688857604209,-0.37995936131727054,3.508393384216084,2.8495290390164816,-0.5557056629775884,1.4963815575179875,2.7476474105796767,0.5035282110761714,0.5956734695331682,0.5747232223401836,2.0,-8.647067037918774,0.4896960245185682,0.3742446998867877,-5.592014683746719,0.6204204434732656,-0.5844839555339729,-0.8547906551068384,1.663300797169539,-7.7721772720036215,-0.3174187413950284,0.0011069155326025781,5.418199243895221,-6.8371914013907675,-6.557405730191114,-0.7524084896050371,-0.23740463206008883,-4.734023624727287,-0.21928430695868212,-0.9501777643784468,-1.938490433431116,-9.787660544465716,0.5455746922466125,-4.448181489655919,6.133803719585574,0.6556807496330482,0.4549853596525322,-0.7803877199059907,-0.2434053650594281
0.24953635415421338,-0.6673944954296972,-9.8064984654806,10.0,0.9154441997154901,0.31007991644410837,1990.1104138984933,1.3760779710810445,0.023059830784582833,-3.9662052699546386,0.2914976611414571,1.0920554923907246,0.0017491129285513267,15.721262103643376,0.0214114527139767,-0.7784542571230821,9.869103940917128,-0.33335001103614637,-1.174921273834956,-0.5296349983252354,0.03771607848045828,1.1511915606675631,0.4071185490112554,1.2911093674005418,0.3206336367881004,1.1973114727065348,0.2048043179617963,0.304324087230294,0.5220665869609081,-0.2096515272393751,3.5210606807268174,0.06947813765601846,-0.39953844583693726,3.209223731033854,3.223290541000147,-0.5397843208731424,1.5267905240056228,2.796268198334295,0.5464600445265658,0.5933338089819876,0.5682825796893732,14.0,-8.862783529319575,0.5764516231122551,0.38426868455045476,-5.876827526965736,0.6289015886287345,-0.6697133928424913,-0.9044612465287863,1.9669310573394798,-8.236690709927366,-0.27833972392442313,0.00111633079885023,4.906310596933771,-6.6144819376214885,-7.245947584773741,-0.7295488007625263,-0.22673816085087098,-5.578608456853674,-0.22862336779006937,-1.1139988219008434,-1.8148584443213756,-9.69197372572024,0.564607283070207,-4.465431831984712,5.179796324574037,0.6372750882739731,0.47027229638243306,-0.7621196835424033,-0.2216174965273018
0.24953635415421338,-0.6673944954296972,-9.8064984654806,10.0,0.9154441997154901,0.31007991644410837,1990.1104138984933,1.3760779710810445,0.023059830784582833,-3.9662052699546386,0.2914976611414571,1.0920554923907246,0.0017491129285513267,15.721262103643376,0.0214114527139767,-0.7784542571230821,9.869103940917128,-0.33335001103614637,-1.174921273834956,-0.5296349983252354,0.03771607848045828,1.1511915606675631,0.4071185490112554,1.2911093674005418,0.3206336367881004,1.1973114727065348,0.2048043179617963,0.304324087230294,0.5220665869609081,-0.2096515272393751,3.5210606807268174,0.06947813765601846,-0.39953844583693726,3.209223731033854,3.223290541000147,-0.5397843208731424,1.5267905240056228,2.796268198334295,0.5464600445265658,0.5933338089819876,0.5682825796893732,25.0,-8.862783529319575,0.5764516231122551,0.38426868455045476,-5.876827526965736,0.6289015886287345,-0.6697133928424913,-0.9044612465287863,1.9669310573394798,-8.236690709927366,-0.27833972392442313,0.00111633079885023,4.906310596933771,-6.6144819376214885,-7.245947584773741,-0.7295488007625263,-0.22673816085087098,-5.578608456853674,-0.22862336779006937,-1.1139988219008434,-1.8148584443213756,-9.69197372572024,0.564607283070207,-4.465431831984712,5.179796324574037,0.6372750882739731,0.47027229638243306,-0.7621196835424033,-0.2216174965273018
0.24105016361301143,-0.6812217767076122,-9.796705259578632,9.921136945205923,0.9268612892232609,0.30280828510497537,1692.8612653935722,1.4164250941263954,0.02262403743147414,-3.9698892656085016,0.2964675348685344,1.1807843386532382,0.001840406818845615,14.498262504430897,0.017990324237828793,-0.7124971142712049,8.406981597964398,-0.3325929071607452,-1.2556137616793919,-0.5245977180337842,0.039498021156708196,1.1744382972416854,0.4248182493235976,1.2197494035007512,0.34318510574175054,1.3080967475714695,0.19142987952544707,0.30546758421467834,0.5267295226940447,-0.22978984498953947,3.416984231646704,0.06370877096558199,-0.3987548794381871,3.1734028849262983,3.3169329000506265,-0.5598934709061756,1.7672819377447226,2.9254251251883288,0.5072148397532754,0.597486602157907,0.5733250464902027,36.0,-8.722937782325225,0.5753230485721288,0.3603912348128218,-5.8357815881923365,0.5628809018304646,-0.7056008656950739,-0.9692172733083146,1.9616034918740852,-7.734039208047582,-0.2639657110571796,0.0011025131791335522,5.065304554920735,-6.89955347320288,-7.158543755008572,-0.7182372674482127,-0.23766860612588556,-5.455480458318218,-0.2293791276415969,-1.1191078315445484,-1.6840030188262722,-9.50156344882419,0.6077214564498988,-4.501957138135512,5.398016035993744,0.6272286097307922,0.44740360817606767,-0.7625071684110087,-0.21481627703360945
0.24105016361301143,-0.6812217767076122,-9.796705259578632,9.921136945205923,0.9268612892232609,0.30280828510497537,1692.8612653935722,1.4164250941263954,0.02262403743147414,-3.9698892656085016,0.2964675348685344,1.1807843386532382,0.001840406818845615,14.498262504430897,0.017990324237828793,-0.7124971142712049,8.406981597964398,-0.3325929071607452,-1.2556137616793919,-0.5245977180337842,0.039498021156708196,1.1744382972416854,0.4248182493235976,1.2197494035007512,0.34318510574175054,1.3080967475714695,0.19142987952544707,0.30546758421467834,0.5267295226940447,-0.22978984498953947,3.416984231646704,0.06370877096558199,-0.3987548794381871,3.1734028849262983,3.3169329000506265,-0.5598934709061756,1.7672819377447226,2.9254251251883288,0.5072148397532754,0.597486602157907,0.5733250464902027,48.0,-8.722937782325225,0.5753230485721288,0.3603912348128218,-5.8357815881923365,0.5628809018304646,-0.7056008656950739,-0.9692172733083146,1.9616034918740852,-7.734039208047582,-0.2639657110571796,0.0011025131791335522,5.065304554920735,-6.89955347320288,-7.158543755008572,-0.7182372674482127,-0.23766860612588556,-5.455480458318218,-0.2293791276415969,-1.1191078315445484,-1.6840030188262722,-9.50156344882419,0.6077214564498988,-4.501957138135512,5.398016035993744,0.6272286097307922,0.44740360817606767,-0.7625071684110087,-0.21481627703360945
0.24105016361301143,-0.6812217767076122,-9.796705259578632,9.921136945205923,0.9268612892232609,0.30280828510497537,1692.8612653935722,1.4164250941263954,0.02262403743147414,-3.9698892656085016,0.2964675348685344,1.1807843386532382,0.001840406818845615,14.498262504430897,0.017990324237828793,-0.7124971142712049,8.406981597964398,-0.3325929071607452,-1.2556137616793919,-0.5245977180337842,0.039498021156708196,1.1744382972416854,0.4248182493235976,1.2197494035007512,0.34318510574175054,1.3080967475714695,0.19142987952544707,0.30546758421467834,0.5267295226940447,-0.22978984498953947,3.416984231646704,0.06370877096558199,-0.3987548794381871,3.1734028849262983,3.3169329000506265,-0.5598934709061756,1.7672819377447226,2.9254251251883288,0.5072148397532754,0.597486602157907,0.5733250464902027,60.0,-8.722937782325225,0.5753230485721288,0.3603912348128218,-5.8357815881923365,0.5628809018304646,-0.7056008656950739,-0.9692172733083146,1.9616034918740852,-7.734039208047582,-0.2639657110571796,0.0011025131791335522,5.065304554920735,-6.89955347320288,-7.158543755008572,-0.7182372674482127,-0.23766860612588556,-5.455480458318218,-0.2293791276415969,-1.1191078315445484,-1.6840030188262722,-9.50156344882419,0.6077214564498988,-4.501957138135512,5.398016035993744,0.6272286097307922,0.44740360817606767,-0.7625071684110087,-0.21481627703360945
0.24105016361301143,-0.6812217767076122,-9.796705259578632,9.921136945205923,0.9268612892232609,0.30280828510497537,1692.8612653935722,1.4164250941263954,0.02262403743147414,-3.9698892656085016,0.2964675348685344,1.1807843386532382,0.001840406818845615,14.498262504430897,0.017990324237828793,-0.7124971142712049,8.406981597964398,-0.3325929071607452,-1.2556137616793919,-0.5245977180337842,0.039498021156708196,1.1744382972416854,0.4248182493235976,1.2197494035007512,0.34318510574175054,1.3080967475714695,0.19142987952544707,0.30546758421467834,0.5267295226940447,-0.22978984498953947,3.416984231646704,0.06370877096558199,-0.3987548794381871,3.1734028849262983,3.3169329000506265,-0.5598934709061756,1.7672819377447226,2.9254251251883288,0.5072148397532754,0.597486602157907,0.5733250464902027,71.0,-8.722937782325225,0.5753230485721288,0.3603912348128218,-5.8357815881923365,0.5628809018304646,-0.7056008656950739,-0.9692172733083146,1.9616034918740852,-7.734039208047582,-0.2639657110571796,0.0011025131791335522,5.065304554920735,-6.89955347320288,-7.158543755008572,-0.7182372674482127,-0.23766860612588556,-5.455480458318218,-0.2293791276415969,-1.1191078315445484,-1.6840030188262722,-9.50156344882419,0.6077214564498988,-4.501957138135512,5.398016035993744,0.6272286097307922,0.44740360817606767,-0.7625071684110087,-0.21481627703360945
0.24105016361301143,-0.6812217767076122,-9.796705259578632,9.921136945205923,0.9268612892232609,0.30280828510497537,1692.8612653935722,1.4164250941263954,0.02262403743147414,-3.9698892656085016,0.2964675348685344,1.1807843386532382,0.001840406818845615,14.498262504430897,0.017990324237828793,-0.7124971142712049,8.406981597964398,-0.3325929071607452,-1.2556137616793919,-0.5245977180337842,0.039498021156708196,1.1744382972416854,0.4248182493235976,1.2197494035007512,0.34318510574175054,1.3080967475714695,0.19142987952544707,0.30546758421467834,0.5267295226940447,-0.22978984498953947,3.416984231646704,0.06370877096558199,-0.3987548794381871,3.1734028849262983,3.3169329000506265,-0.5598934709061756,1.7672819377447226,2.9254251251883288,0.5072148397532754,0.597486602157907,0.5733250464902027,83.0,-8.722937782325225,0.5753230485721288,0.3603912348128218,-5.8357815881923365,0.5628809018304646,-0.7056008656950739,-0.9692172733083146,1.9616034918740852,-7.734039208047582,-0.2639657110571796,0.0011025131791335522,5.065304554920735,-6.89955347320288,-7.158543755008572,-0.7182372674482127,-0.23766860612588556,-5.455480458318218,-0.2293791276415969,-1.1191078315445484,-1.6840030188262722,-9.50156344882419,0.6077214564498988,-4.501957138135512,5.398016035993744,0.6272286097307922,0.44740360817606767,-0.7625071684110087,-0.21481627703360945
0.24105016361301143,-0.6812217767076122,-9.796705259578632,9.921136945205923,0.9268612892232609,0.30280828510497537,1692.8612653935722,1.4164250941263954,0.02262403743147414,-3.9698892656085016,0.2964675348685344,1.1807843386532382,0.001840406818845615,14.498262504430897,0.017990324237828793,-0.7124971142712049,8.406981597964398,-0.3325929071607452,-1.2556137616793919,-0.5245977180337842,0.039498021156708196,1.1744382972416854,0.4248182493235976,1.2197494035007512,0.34318510574175054,1.3080967475714695,0.19142987952544707,0.30546758421467834,0.5267295226940447,-0.22978984498953947,3.416984231646704,0.06370877096558199,-0.3987548794381871,3.1734028849262983,3.3169329000506265,-0.5598934709061756,1.7672819377447226,2.9254251251883288,0.5072148397532754,0.597486602157907,0.5733250464902027,94.0,-8.722937782325225,0.5753230485721288,0.3603912348128218,-5.8357815881923365,0.5628809018304646,-0.7056008656950739,-0.9692172733083146,1.9616034918740852,-7.734039208047582,-0.2639657110571796,0.0011025131791335522,5.065304554920735,-6.89955347320288,-7.158543755008572,-0.7182372674482127,-0.23766860612588556,-5.455480458318218,-0.2293791276415969,-1.1191078315445484,-1.6840030188262722,-9.50156344882419,0.6077214564498988,-4.501957138135512,5.398016035993744,0.6272286097307922,0.44740360817606767,-0.7625071684110087,-0.21481627703360945
0.24105016361301143,-0.6812217767076122,-9.796705259578632,9.921136945205923,0.9268612892232609,0.30280828510497537,1692.8612653935722,1.4164250941263954,0.02262403743147414,-3.9698892656085016,0.2964675348685344,1.1807843386532382,0.001840406818845615,14.498262504430897,0.017990324237828793,-0.7124971142712049,8.406981597964398,-0.3325929071607452,-1.2556137616793919,-0.5245977180337842,0.039498021156708196,1.1744382972416854,0.4248182493235976,1.2197494035007512,0.34318510574175054,1.3080967475714695,0.19142987952544707,0.30546758421467834,0.5267295226940447,-0.22978984498953947,3.416984231646704,0.06370877096558199,-0.3987548794381871,3.1734028849262983,3.3169329000506265,-0.5598934709061756,1.7672819377447226,2.9254251251883288,0.5072148397532754,0.597486602157907,0.5733250464902027,106.0,-8.722937782325225,0.5753230485721288,0.3603912348128218,-5.8357815881923365,0.5628809018304646,-0.7056008656950739,-0.9692172733083146,1.9616034918740852,-7.734039208047582,-0.2639657110571796,0.0011025131791335522,5.065304554920735,-6.89955347320288,-7.158543755008572,-0.7182372674482127,-0.23766860612588556,-5.455480458318218,-0.2293791276415969,-1.1191078315445484,-1.6840030188262722,-9.50156344882419,0.6077214564498988,-4.501957138135512,5.398016035993744,0.6272286097307922,0.44740360817606767,-0.7625071684110087,-0.21481627703360945
0.24105016361301143,-0.6812217767076122,-9.796705259578632,9.921136945205923,0.9268612892232609,0.30280828510497537,1692.8612653935722,1.4164250941263954,0.02262403743147414,-3.9698892656085016,0.2964675348685344,1.1807843386532382,0.001840406818845615,14.498262504430897,0.017990324237828793,-0.7124971142712049,8.406981597964398,-0.3325929071607452,-1.2556137616793919,-0.5245977180337842,0.039498021156708196,1.1744382972416854,0.4248182493235976,1.2197494035007512,0.34318510574175054,1.3080967475714695,0.19142987952544707,0.30546758421467834,0.5267295226940447,-0.22978984498953947,3.416984231646704,0.06370877096558199,-0.3987548794381871,3.1734028849262983,3.3169329000506265,-0.5598934709061756,1.7672819377447226,2.9254251251883288,0.5072148397532754,0.597486602157907,0.5733250464902027,117.0,-8.722937782325225,0.5753230485721288,0.3603912348128218,-5.8357815881923365,0.5628809018304646,-0.7056008656950739,-0.9692172733083146,1.9616034918740852,-7.734039208047582,-0.2639657110571796,0.0011025131791335522,5.065304554920735,-6.89955347320288,-7.158543755008572,-0.7182372674482127,-0.23766860612588556,-5.455480458318218,-0.2293791276415969,-1.1191078315445484,-1.6840030188262722,-9.50156344882419,0.6077214564498988,-4.501957138135512,5.398016035993744,0.6272286097307922,0.44740360817606767,-0.7625071684110087,-0.21481627703360945
0.24105016361301143,-0.6812217767076122,-9.796705259578632,9.921136945205923,0.9268612892232609,0.30280828510497537,1692.8612653935722,1.4164250941263954,0.02262403743147414,-3.9698892656085016,0.2964675348685344,1.1807843386532382,0.001840406818845615,14.498262504430897,0.017990324237828793,-0.7124971142712049,8.406981597964398,-0.3325929071607452,-1.2556137616793919,-0.5245977180337842,0.039498021156708196,1.1744382972416854,0.4248182493235976,1.2197494035007512,0.34318510574175054,1.3080967475714695,0.19142987952544707,0.30546758421467834,0.5267295226940447,-0.22978984498953947,3.416984231646704,0.06370877096558199,-0.3987548794381871,3.1734028849262983,3.3169329000506265,-0.5598934709061756,1.7672819377447226,2.9254251251883288,0.5072148397532754,0.597486602157907,0.5733250464902027,128.0,-8.722937782325225,0.5753230485721288,0.3603912348128218,-5.8357815881923365,0.5628809018304646,-0.7056008656950739,-0.9692172733083146,1.9616034918740852,-7.734039208047582,-0.2639657110571796,0.0011025131791335522,5.065304554920735,-6.89955347320288,-7.158543755008572,-0.7182372674482127,-0.23766860612588556,-5.455480458318218,-0.2293791276415969,-1.1191078315445484,-1.6840030188262722,-9.50156344882419,0.6077214564498988,-4.501957138135512,5.398016035993744,0.6272286097307922,0.44740360817606767,-0.7625071684110087,-0.21481627703360945
0.2501969931834348,-0.640213333732819,-9.0348352406915,9.565656152026714,1.0996497938723888,0.32650856844149856,1634.8396858909027,1.3607801523042338,0.021680376109010715,-3.726706062485396,0.28316644607079555,1.2309471951262692,0.0018576991618480612,15.708095047353451,0.022422917393551324,-0.9020343521244774,8.856044240538527,-0.35465303183345614,-1.2470768758896167,-0.47760432342843057,0.03742566820629025,1.1532674536808507,0.4574072063674099,1.383195358674933,0.28800176692027474,1.1491836619563958,0.19698889443231352,0.4061115175584935,0.49883557762936565,-0.20653728905202162,4.121739510771471,0.07837914457719726,-0.303843629477312,3.6931799297973145,2.9722588722945154,-0.4947446041041032,1.5216803299998403,2.6946989327080697,0.5202249448198174,0.6839458413713873,0.5170426875519268,139.0,-8.222486108894339,0.5512797016515745,0.3274548358827529,-6.462742403490892,0.5945810720290574,-0.6284650026886888,-0.9540805524275463,1.5654810459285156,-7.047538591754564,-0.3359226185855105,0.0011157684642213595,5.213533957163052,-7.276968292518417,-7.304529905413742,-0.8523614924574439,-0.2336624627447103,-4.451498994309822,-0.24287030682935629,-0.9533974707060651,-1.7611522067259702,-10.003551166626295,0.6479613390791805,-5.0411273883163155,5.926698402903726,0.636437605325676,0.458506953508356,-0.7195880241078827,-0.22936562003145003
0.2501969931834348,-0.640213333732819,-9.0348352406915,9.565656152026714,1.0996497938723888,0.32650856844149856,1634.8396858909027,1.3607801523042338,0.021680376109010715,-3.726706062485396,0.28316644607079555,1.2309471951262692,0.0018576991618480612,15.708095047353451,0.022422917393551324,-0.9020343521244774,8.856044240538527,-0.35465303183345614,-1.2470768758896167,-0.47760432342843057,0.03742566820629025,1.1532674536808507,0.4574072063674099,1.383195358674933,0.28800176692027474,1.1491836619563958,0.19698889443231352,0.4061115175584935,0.49883557762936565,-0.20653728905202162,4.121739510771471,0.07837914457719726,-0.303843629477312,3.6931799297973145,2.9722588722945154,-0.4947446041041032,1.5216803299998403,2.6946989327080697,0.5202249448198174,0.6839458413713873,0.5170426875519268,150.0,-8.222486108894339,0.5512797016515745,0.3274548358827529,-6.462742403490892,0.5945810720290574,-0.6284650026886888,-0.9540805524275463,1.5654810459285156,-7.047538591754564,-0.3359226185855105,0.0011157684642213595,5.213533957163052,-7.276968292518417,-7.304529905413742,-0.8523614924574439,-0.2336624627447103,-4.451498994309822,-0.24287030682935629,-0.9533974707060651,-1.7611522067259702,-10.003551166626295,0.6479613390791805,-5.0411273883163155,5.926698402903726,0.636437605325676,0.458506953508356,-0.7195880241078827,-0.22936562003145003
0.2501969931834348,-0.640213333732819,-9.0348352406915,9.565656152026714,1.0996497938723888,0.32650856844149856,1634.8396858909027,1.3607801523042338,0.021680376109010715,-3.726706062485396,0.28316644607079555,1.2309471951262692,0.0018576991618480612,15.708095047353451,0.022422917393551324,-0.9020343521244774,8.856044240538527,-0.35465303183345614,-1.2470768758896167,-0.47760432342843057,0.03742566820629025,1.1532674536808507,0.4574072063674099,1.383195358674933,0.28800176692027474,1.1491836619563958,0.19698889443231352,0.4061115175584935,0.49883557762936565,-0.20653728905202162,4.121739510771471,0.07837914457719726,-0.303843629477312,3.6931799297973145,2.9722588722945154,-0.4947446041041032,1.5216803299998403,2.6946989327080697,0.5202249448198174,0.6839458413713873,0.5170426875519268,161.0,-8.222486108894339,0.5512797016515745,0.3274548358827529,-6.462742403490892,0.5945810720290574,-0.6284650026886888,-0.9540805524275463,1.5654810459285156,-7.047538591754564,-0.3359226185855105,0.0011157684642213595,5.213533957163052,-7.276968292518417,-7.304529905413742,-0.8523614924574439,-0.2336624627447103,-4.451498994309822,-0.24287030682935629,-0.9533974707060651,-1.7611522067259702,-10.003551166626295,0.6479613390791805,-5.0411273883163155,5.926698402903726,0.636437605325676,0.458506953508356,-0.7195880241078827,-0.22936562003145003
0.2501969931834348,-0.640213333732819,-9.0348352406915,9.565656152026714,1.0996497938723888,0.32650856844149856,1634.8396858909027,1.3607801523042338,0.021680376109010715,-3.726706062485396,0.28316644607079555,1.2309471951262692,0.0018576991618480612,15.708095047353451,0.022422917393551324,-0.9020343521244774,8.856044240538527,-0.35465303183345614,-1.2470768758896167,-0.47760432342843057,0.03742566820629025,1.1532674536808507,0.4574072063674099,1.383195358674933,0.28800176692027474,1.1491836619563958,0.19698889443231352,0.4061115175584935,0.49883557762936565,-0.20653728905202162,4.121739510771471,0.07837914457719726,-0.303843629477312,3.6931799297973145,2.9722588722945154,-0.4947446041041032,1.5216803299998403,2.6946989327080697,0.5202249448198174,0.6839458413713873,0.5170426875519268,172.0,-8.222486108894339,0.5512797016515745,0.3274548358827529,-6.462742403490892,0.5945810720290574,-0.6284650026886888,-0.9540805524275463,1.5654810459285156,-7.047538591754564,-0.3359226185855105,0.0011157684642213595,5.213533957163052,-7.276968292518417,-7.304529905413742,-0.8523614924574439,-0.2336624627447103,-4.451498994309822,-0.24287030682935629,-0.9533974707060651,-1.7611522067259702,-10.003551166626295,0.6479613390791805,-5.0411273883163155,5.926698402903726,0.636437605325676,0.458506953508356,-0.7195880241078827,-0.22936562003145003
